recorder log-log
Timestamp: 21 de jan de 2021 19:58:25
ConsLimit: 4
ConsolidationLimit: 500
Consolidationrandom: 50
D: 4
DecayStartPoint: 1000
Decayrandom: 40
FindspaceSteps: 2
FindspaceSteps2: 2
FindspaceSteps3: 2
Log: 0
NumAgents: 100
PercentageBlue: 50
PercentageYellow: 40
Percentagered: 10
Pred: 7
Predrandom: 25
SpaceSize: 51


"tick","log Time","log Inactive Agents"
667.0,6.502790045915623,4.418840607796598
668.0,6.504288173536645,4.418840607796598
669.0,6.505784060128229,4.430816798843313
670.0,6.507277712385012,4.430816798843313
671.0,6.508769136971682,4.430816798843313
672.0,6.51025834052315,4.430816798843313
673.0,6.511745329644728,4.430816798843313
674.0,6.513230110912307,4.430816798843313
675.0,6.51471269087253,4.430816798843313
676.0,6.516193076042964,4.430816798843313
677.0,6.517671272912275,4.430816798843313
678.0,6.519147287940395,4.430816798843313
679.0,6.520621127558696,4.430816798843313
680.0,6.522092798170152,4.442651256490317
681.0,6.523562306149512,4.442651256490317
682.0,6.525029657843462,4.442651256490317
683.0,6.52649485957079,4.442651256490317
684.0,6.52795791762255,4.442651256490317
685.0,6.529418838262226,4.442651256490317
686.0,6.530877627725885,4.442651256490317
687.0,6.532334292222349,4.442651256490317
688.0,6.5337888379333435,4.442651256490317
689.0,6.535241271013659,4.454347296253507
690.0,6.536691597591305,4.454347296253507
691.0,6.53813982376767,4.454347296253507
692.0,6.539585955617669,4.465908118654584
693.0,6.541029999189903,4.465908118654584
694.0,6.542471960506805,4.48863636973214
695.0,6.543911845564792,4.48863636973214
696.0,6.54534966033442,4.51085950651685
697.0,6.546785410760524,4.51085950651685
698.0,6.548219102762372,4.532599493153256
699.0,6.54965074223381,4.532599493153256
700.0,6.551080335043404,4.532599493153256
701.0,6.55250788703459,4.543294782270004
702.0,6.553933404025811,4.543294782270004
703.0,6.555356891810665,4.543294782270004
704.0,6.556778356158042,4.543294782270004
705.0,6.558197802812269,4.543294782270004
706.0,6.559615237493242,4.543294782270004
707.0,6.561030665896573,4.543294782270004
708.0,6.56244409369372,4.543294782270004
709.0,6.5638555265321274,4.543294782270004
710.0,6.565264970035361,4.543294782270004
711.0,6.566672429803241,4.543294782270004
712.0,6.568077911411976,4.543294782270004
713.0,6.569481420414296,4.543294782270004
714.0,6.570882962339584,4.553876891600541
715.0,6.5722825426940075,4.553876891600541
